MAC Address,Timestamp,S1 Signal Strength,Distance to S1,S2 Signal Strength,Distance to S2,Year,Month,Day,Day of the Week,Hour,Minute,X,Y,Device,Area
5c:3a:45:7b:02:27,28076288,-71.43478260869566,2.8734084660670143,-93.25,33.16469861051729,2023,05,20,Saturday,11,08,-1.0,-1.0,Phone,Zona Estudo
5c:3a:45:7b:02:27,28076350,-69.0,2.101248501998015,-91.66666666666667,27.39793910000391,2023,05,20,Saturday,12,10,-1.0,-1.0,Phone,Zona Estudo
5c:3a:45:7b:02:27,28076438,-65.75,1.4087828982147943,-94.0,36.26981987722485,2023,05,20,Saturday,13,38,-1.0,-1.0,Phone,Zona Estudo
5c:3a:45:7b:02:27,28076441,-65.15384615384616,1.2971806334022289,-92.75,30.867943537582605,2023,05,20,Saturday,13,41,-1.0,-1.0,Phone,Zona Estudo
5c:c9:d3:98:cc:e9,28075207,-90.5,24.06822623116667,-94.25,36.813453415873795,2023,05,19,Friday,17,07,-1.0,-1.0,Phone,Zona Estudo
5c:fb:3a:70:4a:f9,28075075,-75.25,4.130537409919605,-68.0,1.795335396149859,2023,05,19,Friday,14,55,-1.0,-1.0,Phone,Zona Estudo
5e:12:db:16:9e:8e,28075288,-79.0,6.351435547872435,-89.0,20.085002743036313,2023,05,19,Friday,18,28,-1.0,-1.0,Phone,Zona Estudo
5e:1a:f3:66:82:67,28074133,-77.0,5.145322575168453,-92.66666666666667,31.037803561030017,2023,05,18,Thursday,23,13,-1.0,-1.0,Phone,Zona Estudo
5e:1d:92:8c:d4:ca,28075508,-88.0,17.78279410038923,-89.0,19.9526231496888,2023,05,19,Friday,22,08,-1.1174627835414548,17.747648941317205,Phone,Zona Estudo
5e:22:0d:1e:b7:e0,28075161,-62.0,0.8971641173621407,-93.0,31.83258411800104,2023,05,19,Friday,16,21,-1.0,-1.0,Phone,Zona Estudo
5e:23:96:86:93:25,28073997,-88.0,17.78279410038923,-83.0,10.0,2023,05,18,Thursday,20,57,17.514235376052373,3.0788512807658557,Phone,Zona Estudo
5e:25:49:ef:0d:3e,28075169,-78.5,5.966493348352712,-93.0,31.83258411800104,2023,05,19,Friday,16,29,-1.0,-1.0,Phone,Zona Estudo
5e:2d:96:70:28:28,28075169,-71.0,2.51188643150958,-73.5,3.3997273183997128,2023,05,19,Friday,16,29,-1.0,-1.0,Phone,Zona Estudo
5e:38:48:e1:9d:0c,28073952,-52.77777777777778,0.35835486285540985,-89.33333333333333,22.4608825369494,2023,05,18,Thursday,20,12,-1.0,-1.0,Phone,Zona Estudo
5e:42:91:f1:57:08,28074122,-86.0,14.501489321704433,-87.5,17.48823275181254,2023,05,18,Thursday,23,02,-1.9715682646288404,14.366840680031784,Phone,Zona Estudo
5e:42:9c:0c:45:12,28075126,-76.33333333333333,4.648514726430662,-78.2,5.775569145936714,2023,05,19,Friday,15,46,-1.0,-1.0,Phone,Zona Estudo
5e:44:4a:96:df:05,28076181,-86.0,14.12537544622754,-92.0,28.183829312644534,2023,05,20,Saturday,09,21,-1.0,-1.0,Phone,Zona Estudo
5e:55:30:89:35:0f,28075151,-77.33333333333333,5.337709895620215,-72.83333333333333,3.1650374534087966,2023,05,19,Friday,16,11,-1.0,-1.0,Phone,Zona Estudo
5e:58:38:5a:b0:59,28075149,-73.0,3.1622776601683795,-77.0,5.011872336272722,2023,05,19,Friday,16,09,-1.0,-1.0,Phone,Zona Estudo
5e:5a:e0:ff:3a:74,28074042,-72.5,2.990330295716417,-94.5,37.64602798935364,2023,05,18,Thursday,21,42,-1.0,-1.0,Phone,Zona Estudo
5e:65:e8:06:3c:83,28075209,-77.0,5.011872336272722,-89.0,19.9526231496888,2023,05,19,Friday,17,09,-1.0,-1.0,Phone,Zona Estudo
5e:67:48:93:4f:81,28074047,-79.0,6.309573444801933,-77.0,5.011872336272722,2023,05,18,Thursday,21,47,-1.0,-1.0,Phone,Zona Estudo
5e:6f:52:4f:0f:7a,28075162,-82.0,8.912509381337454,-77.5,5.388204683155783,2023,05,19,Friday,16,22,7.150004610302889,5.320738439829152,Phone,Zona Estudo
5e:74:19:2b:95:7e,28075187,-87.0,15.848931924611133,-78.5,6.04566509005705,2023,05,19,Friday,16,47,-1.0,-1.0,Phone,Zona Estudo
5e:74:81:6d:97:e0,28075117,-94.0,35.48133892335755,-87.0,15.954084773308384,2023,05,19,Friday,15,37,-1.0,-1.0,Phone,Zona Estudo
5e:75:fc:64:11:21,28075105,-72.5,3.0300101619226676,-72.0,2.8183829312644537,2023,05,19,Friday,15,25,-1.0,-1.0,Phone,Zona Estudo
5e:7c:3b:f1:ab:6e,28075042,-70.5,2.37530378503896,-92.0,28.183829312644534,2023,05,19,Friday,14,22,-1.0,-1.0,Phone,Zona Estudo
5e:7f:20:21:57:c8,28076311,-72.5,3.0699532919871615,-91.0,25.118864315095795,2023,05,20,Saturday,11,31,-1.0,-1.0,Phone,Zona Estudo
5e:80:43:72:06:51,28074130,-92.0,28.183829312644534,-87.0,15.848931924611133,2023,05,18,Thursday,23,10,-1.0,-1.0,Phone,Zona Estudo
5e:81:67:57:cc:a7,28075334,-86.0,14.12537544622754,-90.0,22.3872113856834,2023,05,19,Friday,19,14,-1.0,-1.0,Phone,Zona Estudo
5e:87:ea:b5:32:14,28076239,-86.5,14.987153685419337,-91.5,26.651346813870163,2023,05,20,Saturday,10,19,-1.0,-1.0,Phone,Zona Estudo
5e:8a:76:1b:97:69,28075242,-86.0,14.12537544622754,-78.5,5.966493348352712,2023,05,19,Friday,17,42,-1.0,-1.0,Phone,Zona Estudo
5e:8e:71:f1:f0:a9,28074168,-83.0,10.0,-92.5,29.903302957164165,2023,05,18,Thursday,23,48,-1.0,-1.0,Phone,Zona Estudo
5e:90:bf:cb:56:3f,28076315,-76.0,4.466835921509632,-82.0,8.912509381337454,2023,05,20,Saturday,11,35,-1.0,-1.0,Phone,Zona Estudo
5e:98:38:4d:41:47,28074129,-83.0,10.0,-95.0,39.81071705534973,2023,05,18,Thursday,23,09,-1.0,-1.0,Phone,Zona Estudo
5e:9a:ec:38:b7:e9,28076331,-69.0,1.9952623149688795,-97.0,50.11872336272722,2023,05,20,Saturday,11,51,-1.0,-1.0,Phone,Zona Estudo
5e:a3:c9:b8:31:ce,28073960,-89.0,19.9526231496888,-94.0,35.48133892335755,2023,05,18,Thursday,20,20,-1.0,-1.0,Phone,Zona Estudo
5e:a8:ac:ab:4c:f3,28076275,-83.5,10.750881749639564,-85.5,13.357314782084607,2023,05,20,Saturday,10,55,0.07272501294078051,10.75063577037311,Phone,Zona Estudo
5e:af:3b:da:fc:57,28075127,-73.0,3.176264827922863,-77.57142857142857,5.8550168936481555,2023,05,19,Friday,15,47,-1.0,-1.0,Phone,Zona Estudo
5e:b0:f3:28:fc:fb,28075276,-70.0,2.2387211385683394,-93.0,31.622776601683796,2023,05,19,Friday,18,16,-1.0,-1.0,Phone,Zona Estudo
5e:bb:d2:80:64:0c,28074011,-77.5,5.317642794088107,-78.5,5.966493348352712,2023,05,18,Thursday,21,11,-1.0,-1.0,Phone,Zona Estudo
5e:c4:d5:a9:30:75,28075164,-75.0,4.087074998220551,-75.0,3.981071705534972,2023,05,19,Friday,16,24,-1.0,-1.0,Phone,Zona Estudo
5e:c9:4a:98:6d:54,28075144,-72.5,3.109896422051656,-79.5,7.6006281242773035,2023,05,19,Friday,16,04,-1.0,-1.0,Phone,Zona Estudo
5e:d3:15:3a:a0:b8,28074077,-82.0,8.912509381337454,-89.5,21.169917267686102,2023,05,18,Thursday,22,17,-1.0,-1.0,Phone,Zona Estudo
5e:e3:d1:de:7c:51,28075062,-82.0,9.449413781371804,-81.0,7.943282347242816,2023,05,19,Friday,14,42,5.637230397722503,7.583736167257718,Phone,Zona Estudo
5e:e4:1e:94:35:bd,28074115,-70.0,2.2387211385683394,-90.0,22.3872113856834,2023,05,18,Thursday,22,55,-1.0,-1.0,Phone,Zona Estudo
5e:e7:bd:7d:18:f1,28075087,-78.0,5.660722890537327,-81.33333333333333,8.589174991298396,2023,05,19,Friday,15,07,-1.0,-1.0,Phone,Zona Estudo
5e:e9:84:e5:fe:3f,28075144,-74.0,3.548133892335755,-79.0,6.309573444801933,2023,05,19,Friday,16,04,-1.0,-1.0,Phone,Zona Estudo
5e:ea:0a:4a:db:bb,28075063,-77.33333333333333,5.262760567528096,-73.5,3.8024475832444007,2023,05,19,Friday,14,43,-1.0,-1.0,Phone,Zona Estudo
5e:eb:d9:bc:cf:c1,28075496,-90.0,22.3872113856834,-86.33333333333333,14.832474554852816,2023,05,19,Friday,21,56,21.57405826293225,5.978899873294173,Phone,Zona Estudo
60:14:b3:d4:07:b9,28075127,-87.0,15.954084773308384,-92.0,28.30849007647471,2023,05,19,Friday,15,47,-1.0,-1.0,Phone,Zona Estudo
60:14:b3:d4:07:b9,28075403,-86.28571428571429,14.791946399851948,-87.625,17.20546647255419,2023,05,19,Friday,20,23,-0.8266498901306922,14.768829616975069,Phone,Zona Estudo
60:c5:47:02:94:be,28075058,-89.0,19.9526231496888,-90.66666666666667,24.208313338624993,2023,05,19,Friday,14,38,-7.745954009221959,18.38769607755457,Phone,Zona Estudo
60:c5:47:02:94:be,28075074,-86.0,14.12537544622754,-86.0,14.12537544622754,2023,05,19,Friday,14,54,3.999999999999993,13.547185371762207,Phone,Dicionarios e Enciclopedias
60:c5:47:02:94:be,28075087,-85.0,12.589254117941676,-94.5,37.64602798935364,2023,05,19,Friday,15,07,-1.0,-1.0,Phone,Zona Estudo
60:c5:47:02:94:be,28075094,-82.0,8.912509381337454,-92.5,30.300101619226673,2023,05,19,Friday,15,14,-1.0,-1.0,Phone,Zona Estudo
60:c5:47:02:94:be,28075136,-90.0,22.3872113856834,-92.5,29.903302957164165,2023,05,19,Friday,15,56,-20.563768382541955,8.849783247992026,Phone,Cabines de Estudo
60:c5:47:02:94:be,28075146,-86.0,14.12537544622754,-95.0,40.07484906922693,2023,05,19,Friday,16,06,-1.0,-1.0,Phone,Zona Estudo
60:c5:47:02:94:be,28075187,-82.0,8.912509381337454,-91.0,25.285520349163967,2023,05,19,Friday,16,47,-1.0,-1.0,Phone,Zona Estudo
60:c5:47:02:94:be,28075221,-86.0,14.12537544622754,-92.0,28.934275154520474,2023,05,19,Friday,17,21,-1.0,-1.0,Phone,Zona Estudo
60:c5:47:02:94:be,28075222,-89.0,19.9526231496888,-93.5,33.552057762520676,2023,05,19,Friday,17,22,-1.0,-1.0,Phone,Zona Estudo
62:03:fc:d9:a8:72,28075120,-82.0,8.912509381337454,-91.5,27.0049939936836,2023,05,19,Friday,15,40,-1.0,-1.0,Phone,Zona Estudo
62:04:ec:33:36:7b,28075068,-87.0,15.848931924611133,-75.5,4.79567213767548,2023,05,19,Friday,14,48,-1.0,-1.0,Phone,Zona Estudo
62:0c:aa:f9:61:a1,28074061,-85.5,14.432566265513127,-77.5,5.388204683155783,2023,05,18,Thursday,22,01,-1.0,-1.0,Phone,Zona Estudo
62:19:d3:6c:d8:2b,28074133,-85.0,12.589254117941676,-96.0,44.6683592150963,2023,05,18,Thursday,23,13,-1.0,-1.0,Phone,Zona Estudo
62:1d:fd:c1:81:6b,28075246,-74.0,3.6426094263870428,-95.0,39.81071705534973,2023,05,19,Friday,17,46,-1.0,-1.0,Phone,Zona Estudo
62:25:f5:70:ff:fe,28075130,-81.5,8.53972892192069,-94.0,35.48133892335755,2023,05,19,Friday,15,50,-1.0,-1.0,Phone,Zona Estudo
62:25:f5:70:ff:fe,28075136,-91.0,25.118864315095795,-85.0,12.589254117941676,2023,05,19,Friday,15,56,-1.0,-1.0,Phone,Zona Estudo
62:27:7a:6b:04:c2,28076210,-81.0,7.943282347242816,-94.0,35.48133892335755,2023,05,20,Saturday,09,50,-1.0,-1.0,Phone,Zona Estudo
62:28:41:51:e2:cd,28074174,-82.0,9.149821193430508,-91.5,27.716981036523173,2023,05,18,Thursday,23,54,-1.0,-1.0,Phone,Zona Estudo
62:2a:19:34:8c:04,28076369,-69.0,1.9952623149688795,-90.0,22.3872113856834,2023,05,20,Saturday,12,29,-1.0,-1.0,Phone,Zona Estudo
62:2a:ec:06:b8:e0,28075050,-90.0,22.3872113856834,-96.5,48.02242478719232,2023,05,19,Friday,14,30,-1.0,-1.0,Phone,Zona Estudo
62:2a:f2:d8:8c:95,28073980,-47.0,0.20627766222271607,-91.5,27.360987515103385,2023,05,18,Thursday,20,40,-1.0,-1.0,Phone,Zona Estudo
62:2f:5a:81:22:90,28076441,-88.5,19.622119880661668,-96.0,44.6683592150963,2023,05,20,Saturday,13,41,-1.0,-1.0,Phone,Zona Estudo
62:31:06:64:65:d0,28074003,-87.0,16.06779134738129,-90.0,22.3872113856834,2023,05,18,Thursday,21,03,-11.188332177768217,11.5323519657916,Phone,Cabines de Estudo
62:4b:1e:cc:ce:8c,28076333,-72.0,2.8183829312644537,-90.0,22.3872113856834,2023,05,20,Saturday,11,53,-1.0,-1.0,Phone,Zona Estudo
62:52:c0:3b:7d:17,28075259,-78.0,5.623413251903491,-83.0,10.0,2023,05,19,Friday,17,59,-0.27357646239474576,5.6167546253069816,Phone,Zona Estudo
62:5b:19:ed:06:83,28074112,-77.0,5.011872336272722,-89.5,21.450829207742512,2023,05,18,Thursday,22,52,-1.0,-1.0,Phone,Zona Estudo
62:5b:2c:71:2d:f2,28075072,-79.0,6.351435547872435,-83.6,11.602649633667598,2023,05,19,Friday,14,52,-1.8925465626793245,6.062920173222495,Phone,Zona Estudo
62:5b:8f:42:eb:ac,28075238,-87.0,15.848931924611133,-94.0,35.48133892335755,2023,05,19,Friday,17,38,-1.0,-1.0,Phone,Zona Estudo
62:63:f4:c3:84:67,28076399,-64.0,1.1220184543019631,-89.0,20.085002743036313,2023,05,20,Saturday,12,59,-1.0,-1.0,Phone,Zona Estudo
62:6c:b4:18:6f:7c,28075509,-85.0,12.589254117941676,-84.5,12.380720652974293,2023,05,19,Friday,22,09,4.3254422099454555,11.822853671366047,Phone,Dicionarios e Enciclopedias
62:72:1f:9b:79:8f,28076303,-70.5,2.37530378503896,-95.0,39.81071705534973,2023,05,20,Saturday,11,23,-1.0,-1.0,Phone,Zona Estudo
62:73:7e:5e:8d:49,28076426,-67.0,1.5848931924611136,-88.0,17.78279410038923,2023,05,20,Saturday,13,26,-1.0,-1.0,Phone,Zona Estudo
62:7b:94:57:de:90,28076408,-73.5,3.3552057762520673,-94.0,35.48133892335755,2023,05,20,Saturday,13,08,-1.0,-1.0,Phone,Zona Estudo
62:81:86:9f:5c:84,28075063,-78.33333333333333,5.87700640862553,-77.0,5.095223580937507,2023,05,19,Friday,14,43,-1.0,-1.0,Phone,Zona Estudo
62:95:be:e2:20:5f,28075267,-79.0,6.477577341757769,-79.5,6.6945156443216565,2023,05,19,Friday,18,07,-1.0,-1.0,Phone,Zona Estudo
62:95:c3:5f:59:95,28075094,-81.5,8.764878993910784,-77.4,5.732207242374387,2023,05,19,Friday,15,14,-1.0,-1.0,Phone,Zona Estudo
62:96:ad:71:53:0d,28074140,-94.0,35.48133892335755,-94.0,35.48133892335755,2023,05,18,Thursday,23,20,3.999999999999851,35.25514730921101,Phone,Cabines de Estudo
62:97:71:72:c6:99,28075074,-87.5,16.81586301250018,-77.5,5.317642794088107,2023,05,19,Friday,14,54,-1.0,-1.0,Phone,Zona Estudo
62:9c:ff:12:04:ed,28074173,-87.0,15.848931924611133,-95.0,39.81071705534973,2023,05,18,Thursday,23,53,-1.0,-1.0,Phone,Zona Estudo
62:a1:0d:42:30:41,28075237,-87.0,15.848931924611133,-97.0,50.11872336272722,2023,05,19,Friday,17,37,-1.0,-1.0,Phone,Zona Estudo
62:a3:3e:ff:a3:a1,28076391,-77.66666666666667,5.419566280026568,-95.5,42.239538135223015,2023,05,20,Saturday,12,51,-1.0,-1.0,Phone,Zona Estudo
62:a4:50:b8:b7:b2,28075257,-81.0,7.995983612589416,-79.0,6.309573444801933,2023,05,19,Friday,17,57,-1.0,-1.0,Phone,Zona Estudo
62:ac:01:0f:8b:7d,28075241,-87.0,15.848931924611133,-88.0,17.78279410038923,2023,05,19,Friday,17,41,-0.06494517911708032,15.848798859051351,Phone,Zona Estudo
62:b1:73:14:b9:ba,28074014,-91.0,25.440093924992624,-86.5,17.492195046792826,2023,05,18,Thursday,21,14,25.32634320983771,2.4030644040378566,Phone,Zona Estudo
62:b3:76:a6:6c:93,28074127,-76.0,4.4964720209038465,-89.0,20.085002743036313,2023,05,18,Thursday,23,07,-1.0,-1.0,Phone,Zona Estudo
62:b4:0b:ab:06:6b,28075311,-87.0,15.848931924611133,-94.0,36.42609426387042,2023,05,19,Friday,18,51,-1.0,-1.0,Phone,Zona Estudo
62:d2:b6:1d:40:2a,28075516,-85.0,12.589254117941676,-92.0,28.183829312644534,2023,05,19,Friday,22,16,-1.0,-1.0,Phone,Zona Estudo
62:d9:a1:b5:bc:49,28075286,-73.0,3.1622776601683795,-75.5,4.223953813522302,2023,05,19,Friday,18,26,-1.0,-1.0,Phone,Zona Estudo
62:da:f1:25:47:ea,28074169,-87.0,15.954084773308384,-89.5,21.169917267686102,2023,05,18,Thursday,23,49,-8.102036010422736,13.74371978176664,Phone,Cabines de Estudo
62:dc:2d:32:34:ca,28075057,-72.5,2.990330295716417,-76.5,4.739354128891177,2023,05,19,Friday,14,37,-1.0,-1.0,Phone,Zona Estudo
62:e0:59:96:4d:14,28075369,-73.33333333333333,3.3048835719786545,-97.0,50.11872336272722,2023,05,19,Friday,19,49,-1.0,-1.0,Phone,Zona Estudo
62:e1:02:69:3c:94,28075358,-88.0,17.78279410038923,-78.0,5.660722890537327,2023,05,19,Friday,19,38,-1.0,-1.0,Phone,Zona Estudo
62:e5:4a:29:00:98,28075202,-87.0,15.848931924611133,-87.0,15.848931924611133,2023,05,19,Friday,17,02,4.0,15.335861343627164,Phone,Zona Estudo
62:f6:08:c3:df:eb,28075222,-83.0,10.0,-91.5,26.651346813870163,2023,05,19,Friday,17,22,-1.0,-1.0,Phone,Zona Estudo
62:f6:38:dc:25:d7,28075117,-76.0,4.466835921509632,-68.0,1.7782794100389228,2023,05,19,Friday,15,37,-1.0,-1.0,Phone,Zona Estudo
62:fb:db:fe:f6:60,28076325,-69.5,2.1169917267686094,-98.0,56.23413251903491,2023,05,20,Saturday,11,45,-1.0,-1.0,Phone,Zona Estudo
62:ff:95:25:2d:6c,28075562,-83.0,10.0,-86.0,14.12537544622754,2023,05,19,Friday,23,02,-2.220389468555501,9.750377972567414,Phone,Estatistica Socialogia Politica e Direito
64:5d:f4:15:76:c4,28075073,-90.0,22.3872113856834,-95.0,39.81071705534973,2023,05,19,Friday,14,53,-1.0,-1.0,Phone,Zona Estudo
64:5d:f4:15:76:c4,28075078,-88.0,18.02835841163522,-88.16666666666667,19.8764567230222,2023,05,19,Friday,14,58,-0.3782390527370419,18.024390204313793,Phone,Zona Estudo
64:dd:e9:9e:cd:55,28075128,-85.0,12.589254117941676,-92.0,28.183829312644534,2023,05,19,Friday,15,48,-1.0,-1.0,Phone,Zona Estudo
64:dd:e9:9e:cd:55,28075162,-80.0,7.079457843841379,-92.0,28.183829312644534,2023,05,19,Friday,16,22,-1.0,-1.0,Phone,Zona Estudo
64:dd:e9:9e:cd:55,28075253,-85.0,12.589254117941676,-88.0,17.78279410038923,2023,05,19,Friday,17,53,-5.858652923170421,11.142957649203291,Phone,Estatistica Socialogia Politica e Direito
64:dd:e9:9e:cd:55,28075256,-85.0,12.589254117941676,-92.0,28.183829312644534,2023,05,19,Friday,17,56,-1.0,-1.0,Phone,Zona Estudo
66:09:d2:ad:39:b0,28075052,-75.5,4.392845456035936,-80.5,7.811706625951746,2023,05,19,Friday,14,32,-1.0,-1.0,Phone,Zona Estudo
66:12:76:0f:e8:05,28075144,-80.0,7.126427896022374,-89.5,21.450829207742512,2023,05,19,Friday,16,04,-1.0,-1.0,Phone,Zona Estudo
66:14:21:72:f8:18,28076349,-78.0,5.623413251903491,-89.0,19.9526231496888,2023,05,20,Saturday,12,09,-1.0,-1.0,Phone,Zona Estudo
66:15:e7:e9:d7:a1,28076286,-81.5,8.427895864290136,-87.0,15.848931924611133,2023,05,20,Saturday,11,06,-7.259950903227451,4.2804838023342295,Phone,Zona Estudo
66:1e:b0:5b:42:5c,28075209,-93.0,31.622776601683796,-94.0,35.48133892335755,2023,05,19,Friday,17,09,-12.18283823713522,29.18181715534172,Phone,Zona Estudo
66:1e:f5:9a:5b:ee,28076395,-73.5,3.3552057762520673,-91.5,26.651346813870163,2023,05,20,Saturday,12,55,-1.0,-1.0,Phone,Zona Estudo
66:26:13:11:29:12,28074086,-72.0,2.83708204583898,-91.5,27.0049939936836,2023,05,18,Thursday,22,26,-1.0,-1.0,Phone,Zona Estudo
66:2d:c4:06:cd:c2,28075342,-86.0,14.12537544622754,-90.0,22.3872113856834,2023,05,19,Friday,19,22,-1.0,-1.0,Phone,Zona Estudo
66:34:e5:56:19:59,28075116,-75.4,4.370384158244549,-77.66666666666667,5.466607539405018,2023,05,19,Friday,15,36,-1.0,-1.0,Phone,Zona Estudo
66:41:8a:ce:5b:2d,28075208,-77.5,5.317642794088107,-84.0,11.220184543019636,2023,05,19,Friday,17,08,-2.100951018368727,4.885010716869777,Phone,Zona Estudo
66:4b:f8:04:87:eb,28075119,-89.0,19.9526231496888,-91.0,25.118864315095795,2023,05,19,Friday,15,39,-10.553135870418494,16.933354477302597,Phone,Zona Estudo
66:5a:4a:74:e2:16,28075170,-94.0,35.48133892335755,-88.5,18.867708625039015,2023,05,19,Friday,16,30,-1.0,-1.0,Phone,Zona Estudo
66:5c:75:bd:c9:bc,28075497,-94.0,35.48133892335755,-84.0,11.220184543019636,2023,05,19,Friday,21,57,-1.0,-1.0,Phone,Zona Estudo
66:5f:50:69:b8:bd,28075587,-90.5,24.06822623116667,-93.0,31.83258411800104,2023,05,19,Friday,23,27,-23.127118607187064,6.664525402736573,Phone,Zona Estudo
66:65:ac:d8:b3:6b,28075284,-89.0,19.9526231496888,-92.0,28.183829312644534,2023,05,19,Friday,18,24,-1.0,-1.0,Phone,Zona Estudo
66:72:d8:9c:42:00,28075140,-74.0,3.548133892335755,-80.0,7.079457843841379,2023,05,19,Friday,16,00,-1.0,-1.0,Phone,Zona Estudo
66:7a:17:b2:17:94,28075154,-67.5,1.6927431155229176,-68.33333333333333,1.8628852605778745,2023,05,19,Friday,16,14,-1.0,-1.0,Phone,Zona Estudo
66:7b:87:77:59:1d,28075136,-62.5,0.9456254690668728,-96.0,44.6683592150963,2023,05,19,Friday,15,56,-1.0,-1.0,Phone,Zona Estudo
66:7d:66:33:d3:e7,28074064,-71.5,2.665134681387017,-89.0,20.085002743036313,2023,05,18,Thursday,22,04,-1.0,-1.0,Phone,Zona Estudo
66:84:1a:bd:9b:ea,28075225,-79.0,6.309573444801933,-92.0,28.183829312644534,2023,05,19,Friday,17,25,-1.0,-1.0,Phone,Zona Estudo
66:86:1f:96:e2:e8,28074098,-88.0,17.78279410038923,-93.0,31.622776601683796,2023,05,18,Thursday,22,38,-1.0,-1.0,Phone,Zona Estudo
66:8f:75:fe:51:41,28075055,-73.0,3.1622776601683795,-74.0,3.548133892335755,2023,05,19,Friday,14,35,-1.0,-1.0,Phone,Zona Estudo
66:90:e3:93:65:85,28073992,-92.0,28.183829312644534,-89.0,19.9526231496888,2023,05,18,Thursday,20,52,-1.0,-1.0,Phone,Zona Estudo
66:94:7e:05:d5:a5,28075276,-92.0,28.183829312644534,-99.0,63.09573444801933,2023,05,19,Friday,18,16,-1.0,-1.0,Phone,Zona Estudo
66:94:8d:85:e7:58,28075226,-93.0,31.622776601683796,-95.0,39.81071705534973,2023,05,19,Friday,17,26,-1.0,-1.0,Phone,Zona Estudo
66:96:22:b0:7c:63,28076331,-79.0,6.309573444801933,-80.0,7.079457843841379,2023,05,20,Saturday,11,51,-1.0,-1.0,Phone,Zona Estudo
66:9b:78:d2:27:9a,28075188,-91.0,25.118864315095795,-95.0,39.81071705534973,2023,05,19,Friday,16,48,-1.0,-1.0,Phone,Zona Estudo
66:aa:e9:1f:ff:dc,28075087,-72.0,2.8183829312644537,-80.0,7.079457843841379,2023,05,19,Friday,15,07,-1.0,-1.0,Phone,Zona Estudo
66:ac:6b:58:0e:a4,28074094,-78.0,5.623413251903491,-77.0,5.045124586706562,2023,05,18,Thursday,22,34,-1.0,-1.0,Phone,Zona Estudo
66:ae:2a:c7:04:8a,28075221,-77.0,5.011872336272722,-92.5,29.903302957164165,2023,05,19,Friday,17,21,-1.0,-1.0,Phone,Zona Estudo
66:b4:c1:fa:9b:89,28075219,-75.0,3.981071705534972,-80.0,7.079457843841379,2023,05,19,Friday,17,19,-1.0,-1.0,Phone,Zona Estudo
66:b9:a5:ce:13:39,28074100,-89.0,20.085002743036313,-95.0,39.81071705534973,2023,05,18,Thursday,22,40,-1.0,-1.0,Phone,Zona Estudo
66:ba:91:31:eb:cf,28075050,-86.5,15.58640384635422,-88.0,18.25629341595547,2023,05,19,Friday,14,30,-1.6472665267383113,15.49911280852982,Phone,Zona Estudo
66:e1:c3:1f:cc:d0,28075235,-88.5,19.11807165514727,-94.0,35.71674682851676,2023,05,19,Friday,17,35,-1.0,-1.0,Phone,Zona Estudo
66:e1:c3:1f:cc:d0,28075236,-85.33333333333333,13.21945686185748,-93.66666666666667,34.35209008623911,2023,05,19,Friday,17,36,-1.0,-1.0,Phone,Zona Estudo
66:fe:3e:bb:70:aa,28073945,-90.0,22.98331170651688,-88.08333333333333,18.90737121005129,2023,05,18,Thursday,20,05,14.671495682764961,17.69123600626946,Phone,Zona Estudo
66:fe:66:c3:06:3f,28075179,-79.0,6.309573444801933,-77.0,5.011872336272722,2023,05,19,Friday,16,39,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076255,-77.16666666666667,5.27865243106747,-87.6,17.278197125802933,2023,05,20,Saturday,10,35,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076256,-76.66666666666667,4.872119097903728,-89.33333333333333,20.852405623918674,2023,05,20,Saturday,10,36,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076257,-78.6,6.147280523280162,-86.2,14.99015457489275,2023,05,20,Saturday,10,37,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076258,-82.66666666666667,10.67854996414466,-86.0,14.32043411209086,2023,05,20,Saturday,10,38,-1.690212738875083,10.543937131549974,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076259,-76.66666666666667,4.872119097903728,-88.5,18.867708625039015,2023,05,20,Saturday,10,39,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076260,-82.0,9.176585995940522,-85.33333333333333,13.407721062142834,2023,05,20,Saturday,10,40,-1.9723283462085528,8.962123154455865,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076261,-77.75,5.524463786846555,-93.0,31.622776601683796,2023,05,20,Saturday,10,41,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076262,-79.5,6.6945156443216565,-85.66666666666667,13.864077587116848,2023,05,20,Saturday,10,42,-5.212256726845517,4.201061714081462,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076263,-77.0,5.081081762607066,-88.5,19.11807165514727,2023,05,20,Saturday,10,43,-1.0,-1.0,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076264,-79.0,6.309573444801933,-84.0,11.269812886987104,2023,05,20,Saturday,10,44,-1.4498728407719328,6.140731699149676,Phone,Zona Estudo
68:ec:c5:b1:d7:21,28076265,-77.5,5.352923738621945,-93.0,31.622776601683796,2023,05,20,Saturday,10,45,-1.0,-1.0,Phone,Zona Estudo
